Once Upon a Time in America	A year after their father's funeral, three brothers travel across India by train in an attempt to bond with each other.	2023-01-10T16:28:15.858Z	drama	2008	3.8	https://10.react.pages.academy/static/film/video/traffic.mp4	https://10.react.pages.academy/static/film/video/bubbles.mp4	Jason Statham, Brad Pitt, Benicio Del Toro	Jean-Jacques Annaud	112	8	Peter Howitt	test@pisem.local	https://10.react.pages.academy/static/avatar/6.jpg	24ffwqq	https://10.react.pages.academy/static/film/poster/Macbeth.jpg	https://10.react.pages.academy/static/film/background/Dardjeeling_Limited.jpg	#CBAC79
Bohemian Rhapsody	In 1954, a U.S. Marshal investigates the disappearance of a murderer, who escaped from a hospital for the criminally insane.	2023-01-12T16:28:15.858Z	romance	2008	10	https://10.react.pages.academy/static/film/video/traffic.mp4	https://10.react.pages.academy/static/film/video/bubbles.mp4	Brad Pitt, David Thewlis, BD Wong	Jean-Jacques Annaud	112	8	Martin Scorsese	president@dka.local	https://10.react.pages.academy/static/avatar/4.jpg	24ffwqq	https://10.react.pages.academy/static/film/poster/Fantastic_Beasts.jpg	https://10.react.pages.academy/static/film/background/Bohemian_Rhapsody.jpg	#A39E81
Once Upon a Time in America	In 1954, a U.S. Marshal investigates the disappearance of a murderer, who escaped from a hospital for the criminally insane.	2023-01-11T16:28:15.858Z	thriller	2023	10	https://10.react.pages.academy/static/film/video/dog.mp4	https://10.react.pages.academy/static/film/video/bubbles.mp4	Owen Wilson, Adrien Brody, Jason Schwartzman	Sally Potter	112	13	Martin Scorsese	test@pisem.local	https://10.react.pages.academy/static/avatar/3.jpg	kfjsd7f7ah	https://10.react.pages.academy/static/film/poster/What-We-Do-in-the-Shadows.jpg	https://10.react.pages.academy/static/film/background/We_need_to_talk_about_Kevin.jpg	#E1DFDE
Snatch	Vicenarian Richard travels to Thailand and finds himself in possession of a strange map. Rumours state that it leads to a solitary beach paradise, a tropical bliss. Excited and intrigued, he sets out to find it.	2023-01-13T16:28:15.858Z	romance	1992	8.8	https://10.react.pages.academy/static/film/video/traffic.mp4	https://10.react.pages.academy/static/film/video/bubbles.mp4	Leonardo DiCaprio, Cate Blanchett, Kate Beckinsale	Guy Ritchie	113	16	Martin Scorsese	test@pisem.local	https://10.react.pages.academy/static/avatar/2.jpg	21fssa1	https://10.react.pages.academy/static/film/poster/Revenant.jpg	https://10.react.pages.academy/static/film/background/What-We-Do-in-the-Shadows.jpg	#73B39A
Midnight Special	Identical twin gangsters Ronald and Reginald Kray terrorize London during the 1960s.	2023-01-14T16:28:15.858Z	romance	2002	7.2	https://10.react.pages.academy/static/film/video/dog.mp4	https://10.react.pages.academy/static/film/video/bubbles.mp4	Tilda Swinton, John C. Reilly, Ezra Miller	Lynne Ramsay	170	13	Wes Anderson	kujo-fan@story.local	https://10.react.pages.academy/static/avatar/4.jpg	kfjsd7f7ah	https://10.react.pages.academy/static/film/poster/Midnight_Special.jpg	https://10.react.pages.academy/static/film/background/bronson.jpg	#A39E81
Orlando	Kevin's mother struggles to love her strange child, despite the increasingly dangerous things he says and does as he grows up. But Kevin is just getting started, and his final act will be beyond anything anyone imagined.	2023-01-15T16:28:15.858Z	horror	1994	3.3	https://10.react.pages.academy/static/film/video/dog.mp4	https://10.react.pages.academy/static/film/video/bubbles.mp4	Tom Hardy, Kelly Adams, Luing Andrews	Danny Boyle	113	3	Steven Spielberg	president@dka.local	https://10.react.pages.academy/static/avatar/3.jpg	asd13411	https://10.react.pages.academy/static/film/poster/Pulp_Fiction.jpg	https://10.react.pages.academy/static/film/background/bronson.jpg	#F0DBA2
Matrix	True story of Heinrich Harrer, an Austrian mountain climber who became friends with the Dalai Lama at the time of China's takeover of Tibet.	2023-01-12T16:28:15.858Z	comedy	2017	8.8	https://10.react.pages.academy/static/film/video/dog.mp4	https://10.react.pages.academy/static/film/video/bubbles.mp4	Lady Gaga, Bradley Cooper, Sam Elliott	Martin Scorsese	119	13	Steven Spielberg	snow@pisem.local	https://10.react.pages.academy/static/avatar/3.jpg	kfjsd7f7ah	https://10.react.pages.academy/static/film/poster/Macbeth.jpg	https://10.react.pages.academy/static/film/background/War_of_the_Worlds.jpg	#929FA5
War of the Worlds	A father and son go on the run, pursued by the government and a cult drawn to the child's special powers.	2023-01-13T16:28:15.858Z	documentary	2013	3.6	https://10.react.pages.academy/static/film/video/traffic.mp4	https://10.react.pages.academy/static/film/video/bubbles.mp4	Leonardo DiCaprio, Cate Blanchett, Kate Beckinsale	Bryan Singer	170	3	Sally Potter	kujo-fan@story.local	https://10.react.pages.academy/static/avatar/2.jpg	24ffwqq	https://10.react.pages.academy/static/film/poster/Pulp_Fiction.jpg	https://10.react.pages.academy/static/film/background/Aviator.jpg	#D6CDAF
Macbeth	Identical twin gangsters Ronald and Reginald Kray terrorize London during the 1960s.	2023-01-15T16:28:15.860Z	crime	1991	3.3	https://10.react.pages.academy/static/film/video/traffic.mp4	https://10.react.pages.academy/static/film/video/bike.mp4	Tom Hardy, Kelly Adams, Luing Andrews	Wes Anderson	88	6	Jemaine Clement	fish@big.local	https://10.react.pages.academy/static/avatar/4.jpg	24ffwqq	https://10.react.pages.academy/static/film/poster/Seven_Years_in_Tibet.jpg	https://10.react.pages.academy/static/film/background/Moonrise_Kingdom.jpg	#CBAC79
What We Do in the Shadows	A computer hacker learns from mysterious rebels about the true nature of his reality and his role in the war against its controllers.	2023-01-13T16:28:15.860Z	drama	2017	10	https://10.react.pages.academy/static/film/video/dog.mp4	https://10.react.pages.academy/static/film/video/matrix.mp4	Leonardo DiCaprio, Daniel York, Patcharawan Patarakijjanon	Wes Anderson	104	13	Martin Scorsese	kujo-fan@story.local	https://10.react.pages.academy/static/avatar/4.jpg	kfjsd7f7ah	https://10.react.pages.academy/static/film/poster/beach.jpg	https://10.react.pages.academy/static/film/background/No_Country_for_Old_Men.jpg	#C4C0C0
We need to talk about Kevin	In an effort to thwart Grindelwald's plans of raising pure-blood wizards to rule over all non-magical beings, Albus Dumbledore enlists his former student Newt Scamander, who agrees to help, though he's unaware of the dangers that lie ahead. Lines are drawn as love and loyalty are tested, even among the truest friends and family, in an increasingly divided wizarding world.	2023-01-12T16:28:15.860Z	romance	2021	4.1	https://10.react.pages.academy/static/film/video/traffic.mp4	https://10.react.pages.academy/static/film/video/bubbles.mp4	Eddie Redmayne, Katherine Waterston, Dan Fogler	Jemaine Clement	138	3	Wes Anderson	test@pisem.local	https://10.react.pages.academy/static/avatar/3.jpg	21fssa1	https://10.react.pages.academy/static/film/poster/Aviator.jpg	https://10.react.pages.academy/static/film/background/gangs_of_new_york.jpg	#E1DFDE
